"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"vimplugin-treesitter-grammar-sparql","vimplugin-treesitter-grammar-sparql","","","","/nix/store/qz4ll0kxx7smhpaws9v6nz3rl14g2lrf-vimplugin-treesitter-grammar-sparql","['/nix/store/qz4ll0kxx7smhpaws9v6nz3rl14g2lrf-vimplugin-treesitter-grammar-sparql']","/nix/store/7872sjyia5nvqnn1wlvyas88wxsi9692-vimplugin-treesitter-grammar-sparql.drv","cpe:2.3:a:vimplugin-treesitter-grammar-sparql:vimplugin-treesitter-grammar-sparql::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-sparql","","vimplugin-treesitter-grammar-sparql","","https://github.com/BonaBeavis/tree-sitter-sparql","False","","","",""
"vimplugin-treesitter-grammar-sql","vimplugin-treesitter-grammar-sql","","","","/nix/store/9kzfpf8gi74wxaflb2my404cygy1jpj0-vimplugin-treesitter-grammar-sql","['/nix/store/9kzfpf8gi74wxaflb2my404cygy1jpj0-vimplugin-treesitter-grammar-sql']","/nix/store/5nrmmjnb15dh8bjallanrs84kd997ms3-vimplugin-treesitter-grammar-sql.drv","cpe:2.3:a:vimplugin-treesitter-grammar-sql:vimplugin-treesitter-grammar-sql::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-sql","","vimplugin-treesitter-grammar-sql","","https://github.com/derekstride/tree-sitter-sql","False","","","",""
"vimplugin-treesitter-grammar-squirrel","vimplugin-treesitter-grammar-squirrel","","","","/nix/store/zg8fh1n7l94g2fp8khzpflykf1p7rkyn-vimplugin-treesitter-grammar-squirrel","['/nix/store/zg8fh1n7l94g2fp8khzpflykf1p7rkyn-vimplugin-treesitter-grammar-squirrel']","/nix/store/92khqbr2lya7b8vxb2m0mxbmp7vmqipg-vimplugin-treesitter-grammar-squirrel.drv","cpe:2.3:a:vimplugin-treesitter-grammar-squirrel:vimplugin-treesitter-grammar-squirrel::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-squirrel","","vimplugin-treesitter-grammar-squirrel","","https://github.com/amaanq/tree-sitter-squirrel","False","","","",""
"vimplugin-treesitter-grammar-ssh_config","vimplugin-treesitter-grammar-ssh_config","","","","/nix/store/g52y6nh45fhsxcsi66pi7njqlp9241dr-vimplugin-treesitter-grammar-ssh_config","['/nix/store/g52y6nh45fhsxcsi66pi7njqlp9241dr-vimplugin-treesitter-grammar-ssh_config']","/nix/store/xbknxm8nj21di1pav28z1sah663q3srs-vimplugin-treesitter-grammar-ssh_config.drv","cpe:2.3:a:vimplugin-treesitter-grammar-ssh_config:vimplugin-treesitter-grammar-ssh_config::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-ssh_config","","vimplugin-treesitter-grammar-ssh_config","","https://github.com/ObserverOfTime/tree-sitter-ssh-config","False","","","",""
"vimplugin-treesitter-grammar-starlark","vimplugin-treesitter-grammar-starlark","","","","/nix/store/xvd6zkgg5rmb4113qm3kcvhqap2r5ckh-vimplugin-treesitter-grammar-starlark","['/nix/store/xvd6zkgg5rmb4113qm3kcvhqap2r5ckh-vimplugin-treesitter-grammar-starlark']","/nix/store/g4m5c4a2hn5x1hchwls2aq798r88m8x9-vimplugin-treesitter-grammar-starlark.drv","cpe:2.3:a:vimplugin-treesitter-grammar-starlark:vimplugin-treesitter-grammar-starlark::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-starlark","","vimplugin-treesitter-grammar-starlark","","https://github.com/amaanq/tree-sitter-starlark","False","","","",""
"vimplugin-treesitter-grammar-strace","vimplugin-treesitter-grammar-strace","","","","/nix/store/66311cw3lvrzxw5g703w2mmxw39d4mrj-vimplugin-treesitter-grammar-strace","['/nix/store/66311cw3lvrzxw5g703w2mmxw39d4mrj-vimplugin-treesitter-grammar-strace']","/nix/store/l06c8n4iqx4s3g505bs6hwp8jxgfjflp-vimplugin-treesitter-grammar-strace.drv","cpe:2.3:a:vimplugin-treesitter-grammar-strace:vimplugin-treesitter-grammar-strace::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-strace","","vimplugin-treesitter-grammar-strace","","https://github.com/sigmaSd/tree-sitter-strace","False","","","",""
"vimplugin-treesitter-grammar-styled","vimplugin-treesitter-grammar-styled","","","","/nix/store/zsym0fbvpnlxkmypizzxdblnybsnjn91-vimplugin-treesitter-grammar-styled","['/nix/store/zsym0fbvpnlxkmypizzxdblnybsnjn91-vimplugin-treesitter-grammar-styled']","/nix/store/hg5rbzkkxn8smiy6q02vimln4lc7dvri-vimplugin-treesitter-grammar-styled.drv","cpe:2.3:a:vimplugin-treesitter-grammar-styled:vimplugin-treesitter-grammar-styled::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-styled","","vimplugin-treesitter-grammar-styled","","https://github.com/mskelton/tree-sitter-styled","False","","","",""
"vimplugin-treesitter-grammar-supercollider","vimplugin-treesitter-grammar-supercollider","","","","/nix/store/bwisdkkdy340cqki9mykqg1mglf3xsvl-vimplugin-treesitter-grammar-supercollider","['/nix/store/bwisdkkdy340cqki9mykqg1mglf3xsvl-vimplugin-treesitter-grammar-supercollider']","/nix/store/j38dc6d4a65z87gqlh8d3izipayy910d-vimplugin-treesitter-grammar-supercollider.drv","cpe:2.3:a:vimplugin-treesitter-grammar-supercollider:vimplugin-treesitter-grammar-supercollider::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-supercollider","","vimplugin-treesitter-grammar-supercollider","","https://github.com/madskjeldgaard/tree-sitter-supercollider","False","","","",""
"vimplugin-treesitter-grammar-superhtml","vimplugin-treesitter-grammar-superhtml","","","","/nix/store/xak4l621ph4b965m83gmz7dnnfwsv914-vimplugin-treesitter-grammar-superhtml","['/nix/store/xak4l621ph4b965m83gmz7dnnfwsv914-vimplugin-treesitter-grammar-superhtml']","/nix/store/d0h65wg94k5988mppjwpxwkj64dvqh9f-vimplugin-treesitter-grammar-superhtml.drv","cpe:2.3:a:vimplugin-treesitter-grammar-superhtml:vimplugin-treesitter-grammar-superhtml::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-superhtml","","vimplugin-treesitter-grammar-superhtml","","https://github.com/kristoff-it/superhtml","False","","","",""
"vimplugin-treesitter-grammar-surface","vimplugin-treesitter-grammar-surface","","","","/nix/store/khdyz09wxckb1g4b2dn2rz26ak3qmn4l-vimplugin-treesitter-grammar-surface","['/nix/store/khdyz09wxckb1g4b2dn2rz26ak3qmn4l-vimplugin-treesitter-grammar-surface']","/nix/store/61cpsl6j36fp0qwiwlyrlc63jwq6lgi5-vimplugin-treesitter-grammar-surface.drv","cpe:2.3:a:vimplugin-treesitter-grammar-surface:vimplugin-treesitter-grammar-surface::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-surface","","vimplugin-treesitter-grammar-surface","","https://github.com/connorlay/tree-sitter-surface","False","","","",""
"vimplugin-treesitter-grammar-svelte","vimplugin-treesitter-grammar-svelte","","","","/nix/store/175pyamn4i9fbmslz9s8h2ajyv1s38nq-vimplugin-treesitter-grammar-svelte","['/nix/store/175pyamn4i9fbmslz9s8h2ajyv1s38nq-vimplugin-treesitter-grammar-svelte']","/nix/store/59f0b7vh70b910zah9kqn3rcqk9zkbg0-vimplugin-treesitter-grammar-svelte.drv","cpe:2.3:a:vimplugin-treesitter-grammar-svelte:vimplugin-treesitter-grammar-svelte::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-svelte","","vimplugin-treesitter-grammar-svelte","","https://github.com/Himujjal/tree-sitter-svelte","False","","","",""
"vimplugin-treesitter-grammar-sway","vimplugin-treesitter-grammar-sway","","","","/nix/store/i6xjyy79z8cmgvnsbf2p03vg8v9vbxf1-vimplugin-treesitter-grammar-sway","['/nix/store/i6xjyy79z8cmgvnsbf2p03vg8v9vbxf1-vimplugin-treesitter-grammar-sway']","/nix/store/d8fph48qjj0rbsimxayhc1jngzsf218w-vimplugin-treesitter-grammar-sway.drv","cpe:2.3:a:vimplugin-treesitter-grammar-sway:vimplugin-treesitter-grammar-sway::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-sway","","vimplugin-treesitter-grammar-sway","","https://github.com/FuelLabs/tree-sitter-sway.git","False","","","",""
"vimplugin-treesitter-grammar-swift","vimplugin-treesitter-grammar-swift","","","","/nix/store/aajp6c2rbk244vp0bg85cpj8sjzkmzj9-vimplugin-treesitter-grammar-swift","['/nix/store/aajp6c2rbk244vp0bg85cpj8sjzkmzj9-vimplugin-treesitter-grammar-swift']","/nix/store/phfhchzywqf7amacvfsidhrgw6nbdyyd-vimplugin-treesitter-grammar-swift.drv","cpe:2.3:a:vimplugin-treesitter-grammar-swift:vimplugin-treesitter-grammar-swift::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-swift","","vimplugin-treesitter-grammar-swift","","https://github.com/alex-pinkus/tree-sitter-swift","False","","","",""
"vimplugin-treesitter-grammar-sxhkdrc","vimplugin-treesitter-grammar-sxhkdrc","","","","/nix/store/hlvhpq6x51ccyy2cnd9h5qc3z6yqafxv-vimplugin-treesitter-grammar-sxhkdrc","['/nix/store/hlvhpq6x51ccyy2cnd9h5qc3z6yqafxv-vimplugin-treesitter-grammar-sxhkdrc']","/nix/store/fiy876in8q4kj9gsjy65aay5hgp95n2k-vimplugin-treesitter-grammar-sxhkdrc.drv","cpe:2.3:a:vimplugin-treesitter-grammar-sxhkdrc:vimplugin-treesitter-grammar-sxhkdrc::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-sxhkdrc","","vimplugin-treesitter-grammar-sxhkdrc","","https://github.com/RaafatTurki/tree-sitter-sxhkdrc","False","","","",""
"vimplugin-treesitter-grammar-systemtap","vimplugin-treesitter-grammar-systemtap","","","","/nix/store/8aisrw40i4d9blxsz556x2k18yyd9mvs-vimplugin-treesitter-grammar-systemtap","['/nix/store/8aisrw40i4d9blxsz556x2k18yyd9mvs-vimplugin-treesitter-grammar-systemtap']","/nix/store/j73dfi1qyz9dh2j5pdlb6vvhd5vqc9m6-vimplugin-treesitter-grammar-systemtap.drv","cpe:2.3:a:vimplugin-treesitter-grammar-systemtap:vimplugin-treesitter-grammar-systemtap::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-systemtap","","vimplugin-treesitter-grammar-systemtap","","https://github.com/ok-ryoko/tree-sitter-systemtap","False","","","",""
"vimplugin-treesitter-grammar-t32","vimplugin-treesitter-grammar-t32","","","","/nix/store/wx73fwdzjn2bj5hmjvs1lf9ijs3z7xx3-vimplugin-treesitter-grammar-t32","['/nix/store/wx73fwdzjn2bj5hmjvs1lf9ijs3z7xx3-vimplugin-treesitter-grammar-t32']","/nix/store/mxvg76013jayifn1my9bbcq13g6zf0fk-vimplugin-treesitter-grammar-t32.drv","cpe:2.3:a:vimplugin-treesitter-grammar-t32:vimplugin-treesitter-grammar-t32::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-t32","","vimplugin-treesitter-grammar-t32","","https://gitlab.com/xasc/tree-sitter-t32.git","False","","","",""
"vimplugin-treesitter-grammar-tablegen","vimplugin-treesitter-grammar-tablegen","","","","/nix/store/331153inn0kncwz3amgadcniy1x48l53-vimplugin-treesitter-grammar-tablegen","['/nix/store/331153inn0kncwz3amgadcniy1x48l53-vimplugin-treesitter-grammar-tablegen']","/nix/store/wirr3aci2ng26060zy19yyhn8n82r6iv-vimplugin-treesitter-grammar-tablegen.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tablegen:vimplugin-treesitter-grammar-tablegen::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tablegen","","vimplugin-treesitter-grammar-tablegen","","https://github.com/amaanq/tree-sitter-tablegen","False","","","",""
"vimplugin-treesitter-grammar-tact","vimplugin-treesitter-grammar-tact","","","","/nix/store/sndnrnmip6n2bjbqskz395rdmbg8nmv4-vimplugin-treesitter-grammar-tact","['/nix/store/sndnrnmip6n2bjbqskz395rdmbg8nmv4-vimplugin-treesitter-grammar-tact']","/nix/store/mji9rpgvfmpxbqwfljjqqpzkrf2m30k3-vimplugin-treesitter-grammar-tact.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tact:vimplugin-treesitter-grammar-tact::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tact","","vimplugin-treesitter-grammar-tact","","https://github.com/tact-lang/tree-sitter-tact","False","","","",""
"vimplugin-treesitter-grammar-tcl","vimplugin-treesitter-grammar-tcl","","","","/nix/store/gxms9ls55x30930rn8z20c356df4zb9l-vimplugin-treesitter-grammar-tcl","['/nix/store/gxms9ls55x30930rn8z20c356df4zb9l-vimplugin-treesitter-grammar-tcl']","/nix/store/8rcm5l5cnqc7y7rz9rs27pf1q7caaxw2-vimplugin-treesitter-grammar-tcl.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tcl:vimplugin-treesitter-grammar-tcl::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tcl","","vimplugin-treesitter-grammar-tcl","","https://github.com/tree-sitter-grammars/tree-sitter-tcl","False","","","",""
"vimplugin-treesitter-grammar-teal","vimplugin-treesitter-grammar-teal","","","","/nix/store/rr2nyvgmg4ip8k0nv1p38rr79sjs4bw7-vimplugin-treesitter-grammar-teal","['/nix/store/rr2nyvgmg4ip8k0nv1p38rr79sjs4bw7-vimplugin-treesitter-grammar-teal']","/nix/store/6rg43nyx8zfh36fwkaji0nq1phlg8wn1-vimplugin-treesitter-grammar-teal.drv","cpe:2.3:a:vimplugin-treesitter-grammar-teal:vimplugin-treesitter-grammar-teal::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-teal","","vimplugin-treesitter-grammar-teal","","https://github.com/euclidianAce/tree-sitter-teal","False","","","",""
"vimplugin-treesitter-grammar-templ","vimplugin-treesitter-grammar-templ","","","","/nix/store/llp3w6152j6x1hzgfb1gx9xyz0z2qjhi-vimplugin-treesitter-grammar-templ","['/nix/store/llp3w6152j6x1hzgfb1gx9xyz0z2qjhi-vimplugin-treesitter-grammar-templ']","/nix/store/2jhyh4rxm3xq764qiamva76v8aa6h3z6-vimplugin-treesitter-grammar-templ.drv","cpe:2.3:a:vimplugin-treesitter-grammar-templ:vimplugin-treesitter-grammar-templ::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-templ","","vimplugin-treesitter-grammar-templ","","https://github.com/vrischmann/tree-sitter-templ","False","","","",""
"vimplugin-treesitter-grammar-tera","vimplugin-treesitter-grammar-tera","","","","/nix/store/f044pls3j774p9c8ijsh4f43j6m8qqx8-vimplugin-treesitter-grammar-tera","['/nix/store/f044pls3j774p9c8ijsh4f43j6m8qqx8-vimplugin-treesitter-grammar-tera']","/nix/store/ianyxpjp1qnx113igqs36k63z0mraqk5-vimplugin-treesitter-grammar-tera.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tera:vimplugin-treesitter-grammar-tera::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tera","","vimplugin-treesitter-grammar-tera","","https://github.com/uncenter/tree-sitter-tera","False","","","",""
"vimplugin-treesitter-grammar-terraform","vimplugin-treesitter-grammar-terraform","","","","/nix/store/j3vs7sscyhc96kifk8wfy7dzr5l24njy-vimplugin-treesitter-grammar-terraform","['/nix/store/j3vs7sscyhc96kifk8wfy7dzr5l24njy-vimplugin-treesitter-grammar-terraform']","/nix/store/vhyzqgz39154hv24wqzl1w864zwhbp0z-vimplugin-treesitter-grammar-terraform.drv","cpe:2.3:a:vimplugin-treesitter-grammar-terraform:vimplugin-treesitter-grammar-terraform::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-terraform","","vimplugin-treesitter-grammar-terraform","","https://github.com/MichaHoffmann/tree-sitter-hcl","False","","","",""
"vimplugin-treesitter-grammar-textproto","vimplugin-treesitter-grammar-textproto","","","","/nix/store/m1s02j2a33b9gpvmihpasvfb07ybqzhd-vimplugin-treesitter-grammar-textproto","['/nix/store/m1s02j2a33b9gpvmihpasvfb07ybqzhd-vimplugin-treesitter-grammar-textproto']","/nix/store/cf968dx207srgwnxi3s1xwyqq8a77lyr-vimplugin-treesitter-grammar-textproto.drv","cpe:2.3:a:vimplugin-treesitter-grammar-textproto:vimplugin-treesitter-grammar-textproto::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-textproto","","vimplugin-treesitter-grammar-textproto","","https://github.com/PorterAtGoogle/tree-sitter-textproto","False","","","",""
"vimplugin-treesitter-grammar-thrift","vimplugin-treesitter-grammar-thrift","","","","/nix/store/cdra2s7rix28zcgyigvar4dhvzpnw1s0-vimplugin-treesitter-grammar-thrift","['/nix/store/cdra2s7rix28zcgyigvar4dhvzpnw1s0-vimplugin-treesitter-grammar-thrift']","/nix/store/fpas4jz0f7141nci8x5csf54ysja0gnf-vimplugin-treesitter-grammar-thrift.drv","cpe:2.3:a:vimplugin-treesitter-grammar-thrift:vimplugin-treesitter-grammar-thrift::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-thrift","","vimplugin-treesitter-grammar-thrift","","https://github.com/duskmoon314/tree-sitter-thrift","False","","","",""
"vimplugin-treesitter-grammar-tiger","vimplugin-treesitter-grammar-tiger","","","","/nix/store/k1ip0pwljq7bjmid3473s9vx6b7px4wq-vimplugin-treesitter-grammar-tiger","['/nix/store/k1ip0pwljq7bjmid3473s9vx6b7px4wq-vimplugin-treesitter-grammar-tiger']","/nix/store/dhh473f2s0nqcix3c50ry7nkckvqp5ib-vimplugin-treesitter-grammar-tiger.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tiger:vimplugin-treesitter-grammar-tiger::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tiger","","vimplugin-treesitter-grammar-tiger","","https://github.com/ambroisie/tree-sitter-tiger","False","","","",""
"vimplugin-treesitter-grammar-tlaplus","vimplugin-treesitter-grammar-tlaplus","","","","/nix/store/37n80ry8b2laby4aikkzd6akjj1safbi-vimplugin-treesitter-grammar-tlaplus","['/nix/store/37n80ry8b2laby4aikkzd6akjj1safbi-vimplugin-treesitter-grammar-tlaplus']","/nix/store/gz5y4nbzvsh8qw09nbahxjpxb6srf5r7-vimplugin-treesitter-grammar-tlaplus.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tlaplus:vimplugin-treesitter-grammar-tlaplus::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tlaplus","","vimplugin-treesitter-grammar-tlaplus","","https://github.com/tlaplus-community/tree-sitter-tlaplus","False","","","",""
"vimplugin-treesitter-grammar-tmux","vimplugin-treesitter-grammar-tmux","","","","/nix/store/h50jf13n24ymxa6pb2r1mk3m7l58xx03-vimplugin-treesitter-grammar-tmux","['/nix/store/h50jf13n24ymxa6pb2r1mk3m7l58xx03-vimplugin-treesitter-grammar-tmux']","/nix/store/fs8z3lqpin39w8xjvhak9pvrvffkmy1b-vimplugin-treesitter-grammar-tmux.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tmux:vimplugin-treesitter-grammar-tmux::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tmux","","vimplugin-treesitter-grammar-tmux","","https://github.com/Freed-Wu/tree-sitter-tmux","False","","","",""
"vimplugin-treesitter-grammar-todotxt","vimplugin-treesitter-grammar-todotxt","","","","/nix/store/as4x03h4hjcp3455l4pd86v8i4hc51jz-vimplugin-treesitter-grammar-todotxt","['/nix/store/as4x03h4hjcp3455l4pd86v8i4hc51jz-vimplugin-treesitter-grammar-todotxt']","/nix/store/v159prpmh4bgp9x9nndv2zrwpbrbck3k-vimplugin-treesitter-grammar-todotxt.drv","cpe:2.3:a:vimplugin-treesitter-grammar-todotxt:vimplugin-treesitter-grammar-todotxt::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-todotxt","","vimplugin-treesitter-grammar-todotxt","","https://github.com/arnarg/tree-sitter-todotxt","False","","","",""
"vimplugin-treesitter-grammar-toml","vimplugin-treesitter-grammar-toml","","","","/nix/store/wxqdlxknndjc2x8hkykh9p1dn101rgg9-vimplugin-treesitter-grammar-toml","['/nix/store/wxqdlxknndjc2x8hkykh9p1dn101rgg9-vimplugin-treesitter-grammar-toml']","/nix/store/grhn5m1z9852gh92c1kk8465xr4396qr-vimplugin-treesitter-grammar-toml.drv","cpe:2.3:a:vimplugin-treesitter-grammar-toml:vimplugin-treesitter-grammar-toml::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-toml","","vimplugin-treesitter-grammar-toml","","https://github.com/ikatyang/tree-sitter-toml","False","","","",""
"vimplugin-treesitter-grammar-tsv","vimplugin-treesitter-grammar-tsv","","","","/nix/store/nmnzbb6xvm1k7690cvz4axbplxic9gk7-vimplugin-treesitter-grammar-tsv","['/nix/store/nmnzbb6xvm1k7690cvz4axbplxic9gk7-vimplugin-treesitter-grammar-tsv']","/nix/store/16lsn1s012vdh1v93mr0xphhs85y35lz-vimplugin-treesitter-grammar-tsv.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tsv:vimplugin-treesitter-grammar-tsv::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tsv","","vimplugin-treesitter-grammar-tsv","","https://github.com/amaanq/tree-sitter-csv","False","","","",""
"vimplugin-treesitter-grammar-tsx","vimplugin-treesitter-grammar-tsx","","","","/nix/store/rxanrly6krqqwx0gjwhrdschy5q82a3m-vimplugin-treesitter-grammar-tsx","['/nix/store/rxanrly6krqqwx0gjwhrdschy5q82a3m-vimplugin-treesitter-grammar-tsx']","/nix/store/ww5iabjcbk22sik7jbzcgaqpzqyxl0jl-vimplugin-treesitter-grammar-tsx.drv","cpe:2.3:a:vimplugin-treesitter-grammar-tsx:vimplugin-treesitter-grammar-tsx::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-tsx","","vimplugin-treesitter-grammar-tsx","","https://github.com/tree-sitter/tree-sitter-typescript","False","","","",""
"vimplugin-treesitter-grammar-turtle","vimplugin-treesitter-grammar-turtle","","","","/nix/store/x9m202k57p2fnz0kmqixgfy75iflysym-vimplugin-treesitter-grammar-turtle","['/nix/store/x9m202k57p2fnz0kmqixgfy75iflysym-vimplugin-treesitter-grammar-turtle']","/nix/store/di0n5gisw8ngzswfxvag3aif8bn5bzzm-vimplugin-treesitter-grammar-turtle.drv","cpe:2.3:a:vimplugin-treesitter-grammar-turtle:vimplugin-treesitter-grammar-turtle::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-turtle","","vimplugin-treesitter-grammar-turtle","","https://github.com/BonaBeavis/tree-sitter-turtle","False","","","",""
"vimplugin-treesitter-grammar-twig","vimplugin-treesitter-grammar-twig","","","","/nix/store/0mm7hg2crnj0518p94pph9vbrzj6ilpq-vimplugin-treesitter-grammar-twig","['/nix/store/0mm7hg2crnj0518p94pph9vbrzj6ilpq-vimplugin-treesitter-grammar-twig']","/nix/store/w34dz71ddn5lrzcx86lbv4vgaypxa02j-vimplugin-treesitter-grammar-twig.drv","cpe:2.3:a:vimplugin-treesitter-grammar-twig:vimplugin-treesitter-grammar-twig::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-twig","","vimplugin-treesitter-grammar-twig","","https://github.com/gbprod/tree-sitter-twig","False","","","",""
"vimplugin-treesitter-grammar-typescript","vimplugin-treesitter-grammar-typescript","","","","/nix/store/l3aairfjn6c22x4i0slvvwlz7y7wjd5r-vimplugin-treesitter-grammar-typescript","['/nix/store/l3aairfjn6c22x4i0slvvwlz7y7wjd5r-vimplugin-treesitter-grammar-typescript']","/nix/store/bdrb2718nayk88v76qr70n1mcsni0ch5-vimplugin-treesitter-grammar-typescript.drv","cpe:2.3:a:vimplugin-treesitter-grammar-typescript:vimplugin-treesitter-grammar-typescript::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-typescript","","vimplugin-treesitter-grammar-typescript","","https://github.com/tree-sitter/tree-sitter-typescript","False","","","",""
"vimplugin-treesitter-grammar-typespec","vimplugin-treesitter-grammar-typespec","","","","/nix/store/rwqfxfajb20x7rz9d2hfgx6g6yrwz0b6-vimplugin-treesitter-grammar-typespec","['/nix/store/rwqfxfajb20x7rz9d2hfgx6g6yrwz0b6-vimplugin-treesitter-grammar-typespec']","/nix/store/vj5xqx982g67b2cp7gsns9zq8q308wdx-vimplugin-treesitter-grammar-typespec.drv","cpe:2.3:a:vimplugin-treesitter-grammar-typespec:vimplugin-treesitter-grammar-typespec::*:*:*:*:*:*:*","pkg:nix/vimplugin-treesitter-grammar-typespec","","vimplugin-treesitter-grammar-typespec","","https://github.com/happenslol/tree-sitter-typespec","False","","","",""
